Image,Algorithm,Strategy,Colour space,PSNR,SSIM,CIEDE2000,S-CIELAB,LPIPS,DreamSim
pigs-4-palette,Stucki,Weight-driven,RGB,9.50256745816,0.343696121053,26.805817457,23.4204414829,0.473152220249,0.549098730087
pigs-4-palette,Stucki,Weight-driven,CIELAB,9.50256745816,0.343696121053,26.805817457,23.4204414829,0.473152220249,0.546225070953
pigs-4-palette,Stucki,Weight-driven,CIEXYY,9.50256765687,0.343696133492,26.805818525,23.4204405659,0.473152190447,0.549599468708
pigs-4-palette,Stucki,Weighted-nearest (α=0.5),RGB,9.50194935978,0.346167423398,26.7856011232,22.9072166055,0.4802736938,0.57030403614
pigs-4-palette,Stucki,Weighted-nearest (α=0.5),CIELAB,9.53932180939,0.345243958462,26.7204741668,22.6249208191,0.482466995716,0.556583285332
pigs-4-palette,Stucki,Weighted-nearest (α=0.5),CIEXYY,9.51766690926,0.343939134256,26.7821725634,23.205214178,0.472367584705,0.548167645931
pigs-4-palette,Stucki,Softmax (α=0.5),RGB,8.4427389733,0.226963557655,29.4340244282,19.8175097703,0.999818623066,0.0696476697922
pigs-4-palette,Stucki,Softmax (α=0.5),CIELAB,8.44964970965,0.191343457127,29.7399621543,16.7729819765,1.0378319025,0.0364505052567
pigs-4-palette,Stucki,Softmax (α=0.5),CIEXYY,10.1850726935,0.27750870224,23.5543373881,13.6087057698,0.664186060429,0.549703538418
pigs-4-palette,Stucki,Error-scaled (scale),RGB,10.1179379346,0.301186828016,25.85458694,13.368596112,0.635593593121,0.0907486081123
pigs-4-palette,Stucki,Error-scaled (scale),CIELAB,9.58828992333,0.289517457516,26.5529980065,14.8760255679,0.73578697443,0.131865441799
pigs-4-palette,Stucki,Error-scaled (scale),CIEXYY,9.29775659551,0.156631954974,26.6450821682,16.3336496603,0.861895918846,0.523034274578
pigs-4-palette,Stucki,Error-scaled (weighted_target),RGB,8.50312441785,0.235941186437,29.3689682708,19.7386654717,0.892950415611,0.0302616357803
pigs-4-palette,Stucki,Error-scaled (weighted_target),CIELAB,8.69977313677,0.227063435051,28.7835785397,16.6423445833,0.926336824894,0.0463482737541
pigs-4-palette,Stucki,Error-scaled (weighted_target),CIEXYY,8.87240351003,0.144413106241,28.2484977046,19.0410690023,0.912090063095,0.606424570084
pigs-4-palette,Stucki,Error-scaled (confidence),RGB,9.32244254105,0.269709957425,27.6413198869,15.0176273055,0.762611865997,0.0498653650284
pigs-4-palette,Stucki,Error-scaled (confidence),CIELAB,9.19034298875,0.256836417561,27.5877414159,15.0756433779,0.863522171974,0.0757813453674
pigs-4-palette,Stucki,Error-scaled (confidence),CIEXYY,9.08200018484,0.136610059673,27.5579457053,16.3425042864,0.939556539059,0.532607913017
rainbow,Floyd-Steinberg,Nearest-colour,RGB,11.7549831424,0.372794118171,22.6536787097,12.1096728176,0.788350939751,0.0122528076172
rainbow,Floyd-Steinberg,Nearest-colour,CIELAB,11.0417346127,0.386550242283,22.2797549615,11.5426242181,0.815200209618,0.0234105587006
rainbow,Floyd-Steinberg,Nearest-colour,CIEXYY,8.340004212,0.220405980615,33.1831652878,24.817227156,0.948835909367,0.110590398312
rainbow,Floyd-Steinberg,Weight-driven,RGB,12.0905459229,0.490425248192,20.6228923031,25.268874244,0.332241773605,0.0569622516632
rainbow,Floyd-Steinberg,Weight-driven,CIELAB,12.0905459229,0.490425248192,20.6228923031,25.268874244,0.332241773605,0.057066321373
rainbow,Floyd-Steinberg,Weight-driven,CIEXYY,12.0905459268,0.490425406756,20.6228926152,25.2688743652,0.332241743803,0.057066321373
rainbow,Floyd-Steinberg,Weighted-nearest (α=0.5),RGB,12.0903426242,0.490437354829,20.6240779819,25.2712279273,0.332157552242,0.0568836927414
rainbow,Floyd-Steinberg,Weighted-nearest (α=0.5),CIELAB,12.090444517,0.490448551362,20.6240076364,25.2714139716,0.332184940577,0.0569983720779
rainbow,Floyd-Steinberg,Weighted-nearest (α=0.5),CIEXYY,12.0904519599,0.490448297963,20.6238877944,25.271691925,0.332174777985,0.0569848418236
rainbow,Floyd-Steinberg,Softmax (α=0.5),RGB,11.9908199239,0.471046973697,20.7444671691,25.0336322107,0.35390239954,0.0521882176399
rainbow,Floyd-Steinberg,Softmax (α=0.5),CIELAB,11.0406616489,0.38668464216,22.2797996778,11.5477596345,0.821849286556,0.0238739848137
rainbow,Floyd-Steinberg,Softmax (α=0.5),CIEXYY,12.025121923,0.48212284872,20.6132403993,24.6809460684,0.337972164154,0.0535823106766
rainbow,Floyd-Steinberg,Error-scaled (scale),RGB,12.282602153,0.489313322994,20.7751154587,14.2518007833,0.515893936157,0.0330955982208
rainbow,Floyd-Steinberg,Error-scaled (scale),CIELAB,11.945329127,0.472119245369,20.4625662247,23.8644741967,0.312387406826,0.0475180149078
rainbow,Floyd-Steinberg,Error-scaled (scale),CIEXYY,10.5678632619,0.471172447103,25.0952970336,20.2979207433,0.787225008011,0.0389796495438
rainbow,Floyd-Steinberg,Error-scaled (weighted_target),RGB,11.7946521489,0.387317270406,22.56382183,12.0803657818,0.767864584923,0.0178334712982
rainbow,Floyd-Steinberg,Error-scaled (weighted_target),CIELAB,11.0542400217,0.400174625055,22.2435984306,11.5657714613,0.806406915188,0.0305486917496
rainbow,Floyd-Steinberg,Error-scaled (weighted_target),CIEXYY,8.36510620239,0.230698263761,33.0975331975,24.8114380722,0.924316883087,0.118082523346
rainbow,Floyd-Steinberg,Error-scaled (confidence),RGB,12.2690903894,0.489113412627,20.769821457,14.1207224904,0.525673508644,0.0334771871567
rainbow,Floyd-Steinberg,Error-scaled (confidence),CIELAB,11.9468047939,0.472280519986,20.4678599616,23.8696774739,0.318207621574,0.0476739406586
rainbow,Floyd-Steinberg,Error-scaled (confidence),CIEXYY,10.4660242943,0.429718080794,25.3950571563,20.3966344439,0.810119569302,0.0413832068443
rainbow,Jarvis-Judice-Ninke,Nearest-colour,RGB,11.7904235564,0.380613297784,22.5737034032,12.1130585567,0.860688567162,0.0118190646172
rainbow,Jarvis-Judice-Ninke,Nearest-colour,CIELAB,11.0490997901,0.394121788182,22.2424842088,11.5952470219,0.888753592968,0.0250687003136
rainbow,Jarvis-Judice-Ninke,Nearest-colour,CIEXYY,8.42526863229,0.230410323947,32.7974411584,24.3093912289,1.00175499916,0.115379333496
rainbow,Jarvis-Judice-Ninke,Weight-driven,RGB,12.0905459229,0.490425248192,20.6228923031,25.268874244,0.332241773605,0.0569622516632
rainbow,Jarvis-Judice-Ninke,Weight-driven,CIELAB,12.0905459229,0.490425248192,20.6228923031,25.268874244,0.332241773605,0.057066321373
rainbow,Jarvis-Judice-Ninke,Weight-driven,CIEXYY,12.0905459268,0.490425406756,20.6228926152,25.2688743652,0.332241743803,0.057066321373
rainbow,Jarvis-Judice-Ninke,Weighted-nearest (α=0.5),RGB,12.0904769886,0.490459881033,20.6248865734,25.2742318258,0.332188248634,0.0569189786911
rainbow,Jarvis-Judice-Ninke,Weighted-nearest (α=0.5),CIELAB,12.0903793359,0.490486144897,20.6258215547,25.2755067577,0.332189053297,0.0569493770599
rainbow,Jarvis-Judice-Ninke,Weighted-nearest (α=0.5),CIEXYY,12.0904791181,0.490449964132,20.6242280542,25.2724591432,0.332151293755,0.057021021843
rainbow,Jarvis-Judice-Ninke,Softmax (α=0.5),RGB,11.9956928215,0.471872911191,20.7475117582,25.0494199368,0.355746954679,0.0525504946709
rainbow,Jarvis-Judice-Ninke,Softmax (α=0.5),CIELAB,11.0501622596,0.394378689641,22.2408185101,11.5922471203,0.888449668884,0.0241692662239
rainbow,Jarvis-Judice-Ninke,Softmax (α=0.5),CIEXYY,12.0277011731,0.482445222412,20.6144894761,24.7106392437,0.3503228724,0.0529429912567
rainbow,Jarvis-Judice-Ninke,Error-scaled (scale),RGB,12.2153401211,0.486276270389,20.7216144967,12.9402377746,0.652487158775,0.0363978743553
rainbow,Jarvis-Judice-Ninke,Error-scaled (scale),CIELAB,11.9681389594,0.472196287432,20.4850318059,24.0781300451,0.387014806271,0.0470687150955
rainbow,Jarvis-Judice-Ninke,Error-scaled (scale),CIEXYY,10.5231250608,0.474206638869,25.308149041,21.0003805601,0.839736044407,0.0354401469231
rainbow,Jarvis-Judice-Ninke,Error-scaled (weighted_target),RGB,11.8241120493,0.407545837305,22.4747004545,12.0382124746,0.834406018257,0.0169894695282
rainbow,Jarvis-Judice-Ninke,Error-scaled (weighted_target),CIELAB,11.0875529111,0.410725109378,22.1907893981,11.6096569757,0.87076151371,0.0303198099136
rainbow,Jarvis-Judice-Ninke,Error-scaled (weighted_target),CIEXYY,8.4553812668,0.243603090939,32.6914043186,24.372725918,0.973595380783,0.12153083086
rainbow,Jarvis-Judice-Ninke,Error-scaled (confidence),RGB,12.1827542458,0.486105573814,20.6892034244,12.6082738078,0.671965479851,0.0356378555298
rainbow,Jarvis-Judice-Ninke,Error-scaled (confidence),CIELAB,11.9612266692,0.472257620525,20.4787584758,24.0115580096,0.388358324766,0.04723072052
rainbow,Jarvis-Judice-Ninke,Error-scaled (confidence),CIEXYY,10.4422353777,0.431954794292,25.5739507459,21.1273385204,0.839524388313,0.0380125641823
rainbow,Stucki,Nearest-colour,RGB,11.7868779203,0.378691444554,22.5821218754,12.1112252444,0.79728525877,0.013313472271
rainbow,Stucki,Nearest-colour,CIELAB,11.0483103154,0.392966133905,22.2454257619,11.5894246309,0.825058758259,0.025422513485
rainbow,Stucki,Nearest-colour,CIEXYY,8.40573614142,0.228029397327,32.8853658459,24.4356837598,0.940729737282,0.113053917885
rainbow,Stucki,Weight-driven,RGB,12.0905459229,0.490425248192,20.6228923031,25.268874244,0.332241773605,0.0569622516632
rainbow,Stucki,Weight-driven,CIELAB,12.0905459229,0.490425248192,20.6228923031,25.268874244,0.332241773605,0.057066321373
rainbow,Stucki,Weight-driven,CIEXYY,12.0905459268,0.490425406756,20.6228926152,25.2688743652,0.332241743803,0.057066321373
rainbow,Stucki,Weighted-nearest (α=0.5),RGB,12.0904401602,0.490454048799,20.6248036187,25.2738922789,0.332183212042,0.0569198131561
rainbow,Stucki,Weighted-nearest (α=0.5),CIELAB,12.0903400519,0.490478343518,20.6255967768,25.2748341673,0.332191735506,0.0569410324097
rainbow,Stucki,Weighted-nearest (α=0.5),CIEXYY,12.0904518283,0.490447326122,20.6241612759,25.2721941043,0.332160979509,0.0570120811462
rainbow,Stucki,Softmax (α=0.5),RGB,11.9952830523,0.471807112238,20.7447559027,25.0441480587,0.352950632572,0.0523772835732
rainbow,Stucki,Softmax (α=0.5),CIELAB,11.0488591763,0.393909579569,22.2436346099,11.5894435136,0.82715344429,0.0243843197823
rainbow,Stucki,Softmax (α=0.5),CIEXYY,12.0269269538,0.482348737045,20.6138969328,24.7015097144,0.341545522213,0.0531399846077
rainbow,Stucki,Error-scaled (scale),RGB,12.2132209726,0.486434012651,20.7191685675,12.9435721612,0.664538741112,0.0307129621506
rainbow,Stucki,Error-scaled (scale),CIELAB,11.966248194,0.472208823733,20.4836641915,24.0618042349,0.358878493309,0.0471075773239
rainbow,Stucki,Error-scaled (scale),CIEXYY,10.5248604259,0.474156901315,25.2917486035,20.9291650191,0.804322421551,0.0358562469482
rainbow,Stucki,Error-scaled (weighted_target),RGB,11.8206982244,0.404348326394,22.4848658725,12.0401979136,0.772964596748,0.0183906555176
rainbow,Stucki,Error-scaled (weighted_target),CIELAB,11.0829067664,0.407651335906,22.1979683866,11.6054327067,0.806116044521,0.0298672318459
rainbow,Stucki,Error-scaled (weighted_target),CIEXYY,8.43528623908,0.241455890037,32.780311318,24.4851401203,0.911102175713,0.123335301876
rainbow,Stucki,Error-scaled (confidence),RGB,12.1843252163,0.486305992353,20.6910700604,12.6460426476,0.672313034534,0.0291998386383
rainbow,Stucki,Error-scaled (confidence),CIELAB,11.9604867501,0.472245695239,20.478252287,24.007484014,0.367262721062,0.0473138093948
rainbow,Stucki,Error-scaled (confidence),CIEXYY,10.4422061733,0.43172228912,25.5641644973,21.0592411741,0.811229646206,0.0385727882385
skins,Floyd-Steinberg,Nearest-colour,RGB,13.1828981641,0.116351134508,19.3857307627,8.34021762981,0.958065032959,0.0743519067764
skins,Floyd-Steinberg,Nearest-colour,CIELAB,12.7407672199,0.114451629389,18.9310844137,8.32930900392,1.01835727692,0.0995565652847
skins,Floyd-Steinberg,Nearest-colour,CIEXYY,13.1639255818,0.0772753075084,21.3709579425,12.5053272206,1.00229561329,0.367401003838
skins,Floyd-Steinberg,Weight-driven,RGB,13.5613868398,0.201250885456,16.9540072007,16.7141957289,0.650568962097,0.492639899254
skins,Floyd-Steinberg,Weight-driven,CIELAB,13.5613868398,0.201250885456,16.9540072007,16.7141957289,0.650568962097,0.492628097534
skins,Floyd-Steinberg,Weight-driven,CIEXYY,13.5613870211,0.201250890329,16.9540073439,16.7141953763,0.650568962097,0.492621243
skins,Floyd-Steinberg,Weighted-nearest (α=0.5),RGB,13.5418374942,0.198691722836,16.9784680785,16.1236729195,0.660280644894,0.487092673779
skins,Floyd-Steinberg,Weighted-nearest (α=0.5),CIELAB,13.5246241574,0.199167975724,16.9744259095,16.4570244866,0.651839256287,0.497159779072
skins,Floyd-Steinberg,Weighted-nearest (α=0.5),CIEXYY,13.6047853759,0.20010676003,16.8976577498,16.432820907,0.653933167458,0.502426981926
skins,Floyd-Steinberg,Softmax (α=0.5),RGB,10.8441693948,0.0924758477835,21.099260377,14.9445345365,1.18681573868,0.294440627098
skins,Floyd-Steinberg,Softmax (α=0.5),CIELAB,12.7389476296,0.114007963956,18.9419274625,8.3076861854,1.00931966305,0.102581262589
skins,Floyd-Steinberg,Softmax (α=0.5),CIEXYY,14.013055432,0.182586007108,15.9271136232,12.0403223356,0.833532810211,0.478005468845
skins,Floyd-Steinberg,Error-scaled (scale),RGB,15.8008140765,0.192405093233,15.5824245641,7.27138291948,0.812933921814,0.118149757385
skins,Floyd-Steinberg,Error-scaled (scale),CIELAB,14.7755390587,0.140254344875,15.4249271436,6.60291313946,0.830270349979,0.150242686272
skins,Floyd-Steinberg,Error-scaled (scale),CIEXYY,13.7212104534,0.0966697908025,20.4495105763,11.4124526951,0.928515076637,0.352816581726
skins,Floyd-Steinberg,Error-scaled (weighted_target),RGB,13.5372347671,0.132018578666,19.01445707,8.10858269857,0.938201189041,0.0981560945511
skins,Floyd-Steinberg,Error-scaled (weighted_target),CIELAB,12.925232364,0.124686862026,18.5658595708,8.37465591622,0.994105696678,0.0987591147423
skins,Floyd-Steinberg,Error-scaled (weighted_target),CIEXYY,13.2113723815,0.0795900717809,21.3590455919,12.5831442457,0.985814630985,0.371126413345
skins,Floyd-Steinberg,Error-scaled (confidence),RGB,14.9792147839,0.157588052842,16.828956642,6.82968032312,0.866369903088,0.080290555954
skins,Floyd-Steinberg,Error-scaled (confidence),CIELAB,13.8475175846,0.124909870925,16.7675079501,6.78742404911,0.929482042789,0.112490653992
skins,Floyd-Steinberg,Error-scaled (confidence),CIEXYY,13.4674926072,0.079650119745,20.9168425915,11.5467273839,0.974872469902,0.33425027132
skins,Jarvis-Judice-Ninke,Nearest-colour,RGB,13.4893717613,0.132747790189,19.0210008411,8.10726200941,1.03777599335,0.10466581583
skins,Jarvis-Judice-Ninke,Nearest-colour,CIELAB,12.9251327666,0.126245845766,18.5147190516,8.42218286399,1.08356297016,0.105165421963
skins,Jarvis-Judice-Ninke,Nearest-colour,CIEXYY,13.2243063228,0.0859530590912,21.2880434782,12.5742901935,1.05097007751,0.366291642189
skins,Jarvis-Judice-Ninke,Weight-driven,RGB,13.5613868398,0.201250885456,16.9540072007,16.7141957289,0.650568962097,0.492639899254
skins,Jarvis-Judice-Ninke,Weight-driven,CIELAB,13.5613868398,0.201250885456,16.9540072007,16.7141957289,0.650568962097,0.492628097534
skins,Jarvis-Judice-Ninke,Weight-driven,CIEXYY,13.5613870211,0.201250890329,16.9540073439,16.7141953763,0.650568962097,0.492621243
skins,Jarvis-Judice-Ninke,Weighted-nearest (α=0.5),RGB,13.5512984761,0.198873367988,16.9799119026,15.894104859,0.66840338707,0.469112873077
skins,Jarvis-Judice-Ninke,Weighted-nearest (α=0.5),CIELAB,13.5226429771,0.198820036462,16.9739061957,16.2729345182,0.662216722965,0.481692552567
skins,Jarvis-Judice-Ninke,Weighted-nearest (α=0.5),CIEXYY,13.6249490447,0.200467729448,16.8696620093,16.3477925149,0.656712591648,0.489425420761
skins,Jarvis-Judice-Ninke,Softmax (α=0.5),RGB,11.0902583307,0.106861174576,20.7282413877,14.8100744292,1.21674633026,0.321977376938
skins,Jarvis-Judice-Ninke,Softmax (α=0.5),CIELAB,12.9339617441,0.126283974447,18.5013130406,8.39135441056,1.08528637886,0.105543732643
skins,Jarvis-Judice-Ninke,Softmax (α=0.5),CIEXYY,14.0818736557,0.185752832492,15.8869423849,12.2383649301,0.839709341526,0.485083818436
skins,Jarvis-Judice-Ninke,Error-scaled (scale),RGB,16.1006740037,0.208438837596,15.1937486627,7.55930746173,0.923663020134,0.148838758469
skins,Jarvis-Judice-Ninke,Error-scaled (scale),CIELAB,15.0936914066,0.152590446804,14.9743261793,6.94094979289,0.898142516613,0.170803248882
skins,Jarvis-Judice-Ninke,Error-scaled (scale),CIEXYY,13.8382613058,0.108761270771,20.2102533541,11.5859707865,0.987240076065,0.366505801678
skins,Jarvis-Judice-Ninke,Error-scaled (weighted_target),RGB,13.8989448033,0.149041705631,18.5810759613,7.89934394635,1.01428699493,0.138540625572
skins,Jarvis-Judice-Ninke,Error-scaled (weighted_target),CIELAB,13.0615015067,0.136726908091,18.237015198,8.39110379591,1.05916833878,0.114035725594
skins,Jarvis-Judice-Ninke,Error-scaled (weighted_target),CIEXYY,13.2327851633,0.0865330424746,21.3782341037,12.7941705564,1.03678953648,0.399507701397
skins,Jarvis-Judice-Ninke,Error-scaled (confidence),RGB,15.2948111698,0.171294579096,16.4070699536,6.75872788328,0.970686972141,0.104786098003
skins,Jarvis-Judice-Ninke,Error-scaled (confidence),CIELAB,14.2194255038,0.13630067965,16.1526418462,6.76532065949,0.990597903728,0.131797671318
skins,Jarvis-Judice-Ninke,Error-scaled (confidence),CIEXYY,13.5079928352,0.0868475966201,20.8546196769,11.876025307,1.03485226631,0.356707572937
skins,Stucki,Nearest-colour,RGB,13.4522503249,0.130484586065,19.0720044766,8.13473191387,0.95313680172,0.0977901816368
skins,Stucki,Nearest-colour,CIELAB,12.89845995,0.124167015499,18.576250698,8.44472699045,1.02341556549,0.100580334663
skins,Stucki,Nearest-colour,CIEXYY,13.2162156778,0.0835537052759,21.3023228045,12.5494034353,1.0007506609,0.367738485336
skins,Stucki,Weight-driven,RGB,13.5613868398,0.201250885456,16.9540072007,16.7141957289,0.650568962097,0.492639899254
skins,Stucki,Weight-driven,CIELAB,13.5613868398,0.201250885456,16.9540072007,16.7141957289,0.650568962097,0.492628097534
skins,Stucki,Weight-driven,CIEXYY,13.5613870211,0.201250890329,16.9540073439,16.7141953763,0.650568962097,0.492621243
skins,Stucki,Weighted-nearest (α=0.5),RGB,13.5467205647,0.198703052583,16.9813952018,15.9104117312,0.667661905289,0.471101820469
skins,Stucki,Weighted-nearest (α=0.5),CIELAB,13.519555727,0.198811799617,16.975234302,16.3072498247,0.659421920776,0.47610861063
skins,Stucki,Weighted-nearest (α=0.5),CIEXYY,13.6232296686,0.200261638718,16.8734924889,16.3547885006,0.655000388622,0.491540849209
skins,Stucki,Softmax (α=0.5),RGB,11.0619580402,0.104623044326,20.7662972106,14.8013785777,1.17536973953,0.30612808466
skins,Stucki,Softmax (α=0.5),CIELAB,12.9144256353,0.124409113582,18.56379978,8.38042553007,1.02878761292,0.100431919098
skins,Stucki,Softmax (α=0.5),CIEXYY,14.0689871503,0.185723069493,15.8861149812,12.1754556309,0.831790328026,0.47851639986
skins,Stucki,Error-scaled (scale),RGB,16.0674955855,0.20623592357,15.2338596101,7.52325607598,0.831124067307,0.141155064106
skins,Stucki,Error-scaled (scale),CIELAB,15.0622592852,0.151420538066,15.0155925705,6.90476686901,0.842289924622,0.164350569248
skins,Stucki,Error-scaled (scale),CIEXYY,13.8215026954,0.106594758368,20.245139763,11.5666014156,0.935901284218,0.357705891132
skins,Stucki,Error-scaled (weighted_target),RGB,13.8552961186,0.146519730082,18.6402918064,7.92882550512,0.928768396378,0.13647300005
skins,Stucki,Error-scaled (weighted_target),CIELAB,13.0485551407,0.135002062908,18.2916594684,8.36213355529,0.9931422472,0.107607066631
skins,Stucki,Error-scaled (weighted_target),CIEXYY,13.2310336527,0.0849433337064,21.3761442312,12.7555243101,0.991471469402,0.38635623455
skins,Stucki,Error-scaled (confidence),RGB,15.2585246468,0.169482298297,16.4565074507,6.75623802249,0.883620738983,0.103778362274
skins,Stucki,Error-scaled (confidence),CIELAB,14.1853237563,0.134489767766,16.2205659756,6.73171586339,0.929636776447,0.122554898262
skins,Stucki,Error-scaled (confidence),CIEXYY,13.5011769864,0.0854046834479,20.8691344363,11.8401903392,0.983558297157,0.353428244591
smile,Jarvis-Judice-Ninke,Nearest-colour,RGB,8.34562759988,0.0340079507275,27.9162075372,18.6486366754,1.30282235146,0.037870824337
smile,Jarvis-Judice-Ninke,Nearest-colour,CIELAB,8.21202012993,0.0301688693299,28.2464581835,19.0700601832,1.30966508389,0.0873588323593
smile,Jarvis-Judice-Ninke,Nearest-colour,CIEXYY,10.5367911104,0.0344728742765,24.2736682743,16.8688222944,1.27297067642,0.2885440588
smile,Jarvis-Judice-Ninke,Weight-driven,RGB,10.3650261811,0.237824780335,23.4519254251,26.8030549666,0.81020873785,0.498160600662
smile,Jarvis-Judice-Ninke,Weight-driven,CIELAB,10.3650261811,0.237824780335,23.4519254251,26.8030549666,0.81020873785,0.498666107655
smile,Jarvis-Judice-Ninke,Weight-driven,CIEXYY,10.3650268164,0.237825233672,23.4519270343,26.8030554488,0.810208797455,0.497815728188
smile,Jarvis-Judice-Ninke,Weighted-nearest (α=0.5),RGB,10.1244560759,0.207827440847,23.9011425982,24.0215474748,0.913060903549,0.468279898167
smile,Jarvis-Judice-Ninke,Weighted-nearest (α=0.5),CIELAB,10.241533011,0.218564023222,23.6196370648,25.1028765024,0.863751828671,0.456589221954
smile,Jarvis-Judice-Ninke,Weighted-nearest (α=0.5),CIEXYY,10.4642559885,0.228551698397,23.309597402,25.4215863982,0.831290245056,0.47806084156
smile,Jarvis-Judice-Ninke,Softmax (α=0.5),RGB,8.4069243875,0.0448204202386,28.2897612714,18.7313578863,1.32313728333,0.123497247696
smile,Jarvis-Judice-Ninke,Softmax (α=0.5),CIELAB,8.2129155161,0.0303395778638,28.2419868991,19.0603017789,1.30706560612,0.0854985713959
smile,Jarvis-Judice-Ninke,Softmax (α=0.5),CIEXYY,9.90132146333,0.0866723371284,24.3821537418,14.5254985487,1.07341015339,0.44504237175
smile,Jarvis-Judice-Ninke,Error-scaled (scale),RGB,11.839270958,0.156987982798,22.4869576285,16.5357525842,1.16739821434,0.155710637569
smile,Jarvis-Judice-Ninke,Error-scaled (scale),CIELAB,9.91307767046,0.0936727640208,23.3268465093,14.9549792664,1.22666025162,0.118037700653
smile,Jarvis-Judice-Ninke,Error-scaled (scale),CIEXYY,11.7365956895,0.119454995033,21.7027999649,18.6672010277,1.18287980556,0.225535988808
smile,Jarvis-Judice-Ninke,Error-scaled (weighted_target),RGB,8.43041345962,0.0394574257219,27.5848630124,18.6772830473,1.29190099239,0.044761300087
smile,Jarvis-Judice-Ninke,Error-scaled (weighted_target),CIELAB,8.26069168507,0.032725513146,28.0709096954,18.9877289636,1.30741453171,0.0920505523682
smile,Jarvis-Judice-Ninke,Error-scaled (weighted_target),CIEXYY,10.5925824751,0.0424579098738,24.1367089186,17.0490327634,1.27215051651,0.295857489109
smile,Jarvis-Judice-Ninke,Error-scaled (confidence),RGB,10.2499390684,0.103585915071,24.2779030818,14.7740030373,1.21465754509,0.0774382948875
smile,Jarvis-Judice-Ninke,Error-scaled (confidence),CIELAB,9.1563470984,0.0537579355603,25.2553457441,16.2829280056,1.2674125433,0.0816945433617
smile,Jarvis-Judice-Ninke,Error-scaled (confidence),CIEXYY,11.1253893027,0.0667280143656,22.9824001939,17.1265771805,1.24030256271,0.217324197292
smile,Stucki,Nearest-colour,RGB,8.33601481351,0.0333998206886,28.044385576,18.6097557196,1.19450235367,0.0370441675186
smile,Stucki,Nearest-colour,CIELAB,8.20764167293,0.0298786773782,28.2833404571,19.0683012471,1.24231541157,0.0887689590454
smile,Stucki,Nearest-colour,CIEXYY,10.5382622681,0.0344386453872,24.2912060347,16.832681801,1.23544120789,0.284488976002
smile,Stucki,Weight-driven,RGB,10.3650261811,0.237824780335,23.4519254251,26.8030549666,0.81020873785,0.498160600662
smile,Stucki,Weight-driven,CIELAB,10.3650261811,0.237824780335,23.4519254251,26.8030549666,0.81020873785,0.498666107655
smile,Stucki,Weight-driven,CIEXYY,10.3650268164,0.237825233672,23.4519270343,26.8030554488,0.810208797455,0.497815728188
smile,Stucki,Weighted-nearest (α=0.5),RGB,10.139024047,0.208264518191,23.8695513235,24.0300769661,0.898313522339,0.461072742939
smile,Stucki,Weighted-nearest (α=0.5),CIELAB,10.2553182752,0.217774739349,23.5991688186,25.0311914995,0.858657956123,0.455678999424
smile,Stucki,Weighted-nearest (α=0.5),CIEXYY,10.4728478862,0.228494920102,23.2988912276,25.3892770873,0.83261936903,0.480575799942
smile,Stucki,Softmax (α=0.5),RGB,8.39684237407,0.0436260295913,28.3251320886,18.7436560397,1.25933647156,0.116604208946
smile,Stucki,Softmax (α=0.5),CIELAB,8.20832648023,0.0299661681515,28.2847649523,19.0544354403,1.23159325123,0.0889438390732
smile,Stucki,Softmax (α=0.5),CIEXYY,9.88048696394,0.0821305422861,24.4754523348,14.3536649579,1.06994831562,0.451744914055
smile,Stucki,Error-scaled (scale),RGB,11.8023806915,0.154982462942,22.5428579425,16.5213996467,1.08019423485,0.154617965221
smile,Stucki,Error-scaled (scale),CIELAB,9.88146890212,0.0924207633974,23.4085783956,15.0245201021,1.1610699892,0.117846131325
smile,Stucki,Error-scaled (scale),CIEXYY,11.7216825404,0.118545242136,21.7444118456,18.6233391594,1.13695585728,0.223932445049
smile,Stucki,Error-scaled (weighted_target),RGB,8.41815171795,0.0384596264629,27.6627878414,18.6433913061,1.19863760471,0.0454885363579
smile,Stucki,Error-scaled (weighted_target),CIELAB,8.25350145106,0.0321467673706,28.1031785767,19.0013766379,1.23149561882,0.0908079743385
smile,Stucki,Error-scaled (weighted_target),CIEXYY,10.5917519511,0.0421230980103,24.1587889293,17.0073741747,1.22955024242,0.281237006187
smile,Stucki,Error-scaled (confidence),RGB,10.2116218076,0.101754207493,24.4040428916,14.7965822835,1.11370611191,0.0794248580933
smile,Stucki,Error-scaled (confidence),CIELAB,9.13416742689,0.0527013419906,25.3438881248,16.3078156029,1.19440293312,0.0809719562531
smile,Stucki,Error-scaled (confidence),CIEXYY,11.1136890018,0.0661631464128,23.0198415245,17.1016405285,1.20183062553,0.216515362263
smile,Floyd-Steinberg,Nearest-colour,RGB,8.29027427102,0.0308282096755,28.4687684452,18.6625189586,1.22671020031,0.0303639173508
smile,Floyd-Steinberg,Nearest-colour,CIELAB,8.18505292626,0.0284601418294,28.4520356999,19.0586620648,1.2431448698,0.0910567045212
smile,Floyd-Steinberg,Nearest-colour,CIEXYY,10.4767585065,0.0343227607249,24.4729092697,16.5510155053,1.23791623116,0.261169493198
smile,Floyd-Steinberg,Weight-driven,RGB,10.3650261811,0.237824780335,23.4519254251,26.8030549666,0.81020873785,0.498160600662
smile,Floyd-Steinberg,Weight-driven,CIELAB,10.3650261811,0.237824780335,23.4519254251,26.8030549666,0.81020873785,0.498666107655
